,Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated
31372,India,2021-06-29,462454,0,0
31373,India,2021-06-29,15512928,0,0
31374,India,2021-06-29,10875199,0,0
31375,India,2021-06-29,2537113,0,0
31376,India,2021-06-29,31210052,0,0
31377,India,2021-06-29,4339763,0,0
31378,India,2021-06-29,21712342,0,0
31530,US,2021-06-29,325152847,179940202,154199664
31770,India,2021-06-30,335716019,271410023,57748116
31771,India,2021-06-30,176293,0,0
31772,India,2021-06-30,15704570,0,0
31773,India,2021-06-30,593805,0,0
31774,India,2021-06-30,7022981,0,0
31775,India,2021-06-30,15899657,0,0
31776,India,2021-06-30,526877,0,0
31777,India,2021-06-30,9527097,0,0
31778,India,2021-06-30,427316,0,0
31779,India,2021-06-30,7893536,0,0
31780,India,2021-06-30,934180,0,0
31781,India,2021-06-30,25692222,0,0
31782,India,2021-06-30,8856898,0,0
31783,India,2021-06-30,3866287,0,0
31784,India,2021-06-30,4526162,0,0
31785,India,2021-06-30,6854547,0,0
31786,India,2021-06-30,22712679,0,0
31787,India,2021-06-30,14096824,0,0
31788,India,2021-06-30,226936,0,0
31789,India,2021-06-30,54700,0,0
31790,India,2021-06-30,20314195,0,0
31791,India,2021-06-30,32439765,0,0
31792,India,2021-06-30,655402,0,0
31793,India,2021-06-30,699226,0,0
31794,India,2021-06-30,573055,0,0
31795,India,2021-06-30,500218,0,0
31796,India,2021-06-30,12016528,0,0
31797,India,2021-06-30,507394,0,0
31798,India,2021-06-30,7115090,0,0
31799,India,2021-06-30,24731863,0,0
31800,India,2021-06-30,473810,0,0
31801,India,2021-06-30,15642773,0,0
31802,India,2021-06-30,11071480,0,0
31803,India,2021-06-30,2550351,0,0
31804,India,2021-06-30,31281449,0,0
31805,India,2021-06-30,4401814,0,0
31806,India,2021-06-30,21890334,0,0
31958,US,2021-06-30,326521526,180674739,154884686
32198,India,2021-07-01,340076232,275693081,59048568
32199,India,2021-07-01,178502,0,0
32200,India,2021-07-01,15985928,0,0
32201,India,2021-07-01,604285,0,0
32202,India,2021-07-01,7207805,0,0
32203,India,2021-07-01,16118283,0,0
32204,India,2021-07-01,533897,0,0
32205,India,2021-07-01,9652918,0,0
32206,India,2021-07-01,440368,0,0
32207,India,2021-07-01,8051361,0,0
32208,India,2021-07-01,946993,0,0
32209,India,2021-07-01,25974016,0,0
32210,India,2021-07-01,9053061,0,0
32211,India,2021-07-01,3908985,0,0
32212,India,2021-07-01,4571425,0,0
32213,India,2021-07-01,6893523,0,0
32214,India,2021-07-01,22912093,0,0
32215,India,2021-07-01,14242696,0,0
32216,India,2021-07-01,228817,0,0
32217,India,2021-07-01,54928,0,0
32218,India,2021-07-01,21308184,0,0
32219,India,2021-07-01,32721251,0,0
32220,India,2021-07-01,672166,0,0
32221,India,2021-07-01,712293,0,0
32222,India,2021-07-01,580553,0,0
32223,India,2021-07-01,509297,0,0
32224,India,2021-07-01,12055224,0,0
32225,India,2021-07-01,513461,0,0
32226,India,2021-07-01,7135856,0,0
32227,India,2021-07-01,24802324,0,0
32228,India,2021-07-01,483470,0,0
32229,India,2021-07-01,15861392,0,0
32230,India,2021-07-01,11240596,0,0
32231,India,2021-07-01,2569120,0,0
32232,India,2021-07-01,31635304,0,0
32233,India,2021-07-01,4446686,0,0
32234,India,2021-07-01,22010117,0,0
32386,US,2021-07-01,328152304,181339416,155884601
32626,India,2021-07-02,344611291,275693081,59048568
32627,India,2021-07-02,181222,0,0
32628,India,2021-07-02,16332633,0,0
32629,India,2021-07-02,614532,0,0
32630,India,2021-07-02,7447893,0,0
32631,India,2021-07-02,16726097,0,0
32632,India,2021-07-02,541103,0,0
32633,India,2021-07-02,9738120,0,0
32634,India,2021-07-02,452544,0,0
32635,India,2021-07-02,8212093,0,0
32636,India,2021-07-02,960730,0,0
32637,India,2021-07-02,26219976,0,0
32638,India,2021-07-02,9220600,0,0
32639,India,2021-07-02,3947390,0,0
32640,India,2021-07-02,4672043,0,0
32641,India,2021-07-02,6924211,0,0
32642,India,2021-07-02,23152655,0,0
32643,India,2021-07-02,14531651,0,0
32644,India,2021-07-02,230087,0,0
32645,India,2021-07-02,55294,0,0
32646,India,2021-07-02,21326946,0,0
32647,India,2021-07-02,33110659,0,0
32648,India,2021-07-02,695561,0,0
32649,India,2021-07-02,724412,0,0
32650,India,2021-07-02,592672,0,0
32651,India,2021-07-02,518389,0,0
32652,India,2021-07-02,12090220,0,0
32653,India,2021-07-02,518757,0,0
32654,India,2021-07-02,7167659,0,0
32655,India,2021-07-02,24887778,0,0
32656,India,2021-07-02,493534,0,0
32657,India,2021-07-02,16174712,0,0
32658,India,2021-07-02,11423356,0,0
32659,India,2021-07-02,2596135,0,0
32660,India,2021-07-02,32069377,0,0
32661,India,2021-07-02,4479477,0,0
32662,India,2021-07-02,22320351,0,0
32825,US,2021-07-02,328809470,181650678,156255896
33065,India,2021-07-03,351221306,276339011,59332783
33066,India,2021-07-03,184103,0,0
33067,India,2021-07-03,16441451,0,0
33068,India,2021-07-03,623835,0,0
33069,India,2021-07-03,7598322,0,0
33070,India,2021-07-03,17123547,0,0
33071,India,2021-07-03,551586,0,0
33072,India,2021-07-03,9876687,0,0
33073,India,2021-07-03,466342,0,0
33074,India,2021-07-03,8373333,0,0
33075,India,2021-07-03,980683,0,0
33076,India,2021-07-03,26552975,0,0
33077,India,2021-07-03,9360623,0,0
33078,India,2021-07-03,3985894,0,0
33079,India,2021-07-03,4761579,0,0
33080,India,2021-07-03,7060803,0,0
33081,India,2021-07-03,23640276,0,0
33082,India,2021-07-03,14764570,0,0
33083,India,2021-07-03,232133,0,0
33084,India,2021-07-03,55632,0,0
33085,India,2021-07-03,21595240,0,0
33086,India,2021-07-03,33931232,0,0
33087,India,2021-07-03,719577,0,0
33088,India,2021-07-03,733435,0,0
33089,India,2021-07-03,600242,0,0
33090,India,2021-07-03,520898,0,0
33091,India,2021-07-03,12202553,0,0
33092,India,2021-07-03,526271,0,0
33093,India,2021-07-03,7720542,0,0
33094,India,2021-07-03,25668743,0,0
33095,India,2021-07-03,501578,0,0
33096,India,2021-07-03,16640893,0,0
33097,India,2021-07-03,11631665,0,0
33098,India,2021-07-03,2613605,0,0
33099,India,2021-07-03,32600346,0,0
33100,India,2021-07-03,4527407,0,0
33101,India,2021-07-03,22591339,0,0
33264,US,2021-07-03,329970551,182109860,156982549
33504,India,2021-07-04,352892046,284455266,62923284
33505,India,2021-07-04,184515,0,0
33506,India,2021-07-04,16459868,0,0
33507,India,2021-07-04,629129,0,0
33508,India,2021-07-04,7629658,0,0
33509,India,2021-07-04,17257710,0,0
33510,India,2021-07-04,558150,0,0
33511,India,2021-07-04,9954241,0,0
33512,India,2021-07-04,470432,0,0
33513,India,2021-07-04,8382839,0,0
33514,India,2021-07-04,990480,0,0
33515,India,2021-07-04,26815968,0,0
33516,India,2021-07-04,9409780,0,0
33517,India,2021-07-04,3986005,0,0
33518,India,2021-07-04,4807413,0,0
33519,India,2021-07-04,7201192,0,0
33520,India,2021-07-04,23790982,0,0
33521,India,2021-07-04,14790452,0,0
33522,India,2021-07-04,232795,0,0
33523,India,2021-07-04,55674,0,0
33524,India,2021-07-04,21602438,0,0
33525,India,2021-07-04,34076275,0,0
33526,India,2021-07-04,729341,0,0
33527,India,2021-07-04,734356,0,0
33528,India,2021-07-04,600379,0,0
33529,India,2021-07-04,526919,0,0
33530,India,2021-07-04,12237343,0,0
33531,India,2021-07-04,529437,0,0
33532,India,2021-07-04,7824931,0,0
33533,India,2021-07-04,25769833,0,0
33534,India,2021-07-04,501580,0,0
33535,India,2021-07-04,16747971,0,0
33536,India,2021-07-04,11648353,0,0
33537,India,2021-07-04,2615569,0,0
33538,India,2021-07-04,32629135,0,0
33539,India,2021-07-04,4588992,0,0
33540,India,2021-07-04,22660545,0,0
33703,US,2021-07-04,330604253,182412776,157323738
33943,India,2021-07-05,357553612,286751758,64477739
33944,India,2021-07-05,189564,0,0
33945,India,2021-07-05,16582264,0,0
33946,India,2021-07-05,643694,0,0
33947,India,2021-07-05,7690453,0,0
33948,India,2021-07-05,17385692,0,0
33949,India,2021-07-05,566601,0,0
33950,India,2021-07-05,10048223,0,0
33951,India,2021-07-05,480972,0,0
33952,India,2021-07-05,8463689,0,0
33953,India,2021-07-05,1006988,0,0
33954,India,2021-07-05,27118597,0,0
33955,India,2021-07-05,9516095,0,0
33956,India,2021-07-05,4047142,0,0
33957,India,2021-07-05,4874579,0,0
33958,India,2021-07-05,7302375,0,0
33959,India,2021-07-05,24186500,0,0
33960,India,2021-07-05,14947089,0,0
33961,India,2021-07-05,235427,0,0
33962,India,2021-07-05,56206,0,0
33963,India,2021-07-05,22016496,0,0
33964,India,2021-07-05,34405122,0,0
33965,India,2021-07-05,759467,0,0
33966,India,2021-07-05,747495,0,0
33967,India,2021-07-05,611897,0,0
33968,India,2021-07-05,538963,0,0
33969,India,2021-07-05,12592387,0,0
33970,India,2021-07-05,539022,0,0
33971,India,2021-07-05,7874408,0,0
33972,India,2021-07-05,25821624,0,0
33973,India,2021-07-05,515367,0,0
33974,India,2021-07-05,16921705,0,0
33975,India,2021-07-05,11830441,0,0
33976,India,2021-07-05,2630196,0,0
33977,India,2021-07-05,33494768,0,0
33978,India,2021-07-05,4688268,0,0
33979,India,2021-07-05,22960808,0,0
34142,US,2021-07-05,330604253,182412776,157323738
34382,India,2021-07-06,361323548,286751758,64477739
34383,India,2021-07-06,196489,0,0
34384,India,2021-07-06,16633947,0,0
34385,India,2021-07-06,654209,0,0
34386,India,2021-07-06,7712616,0,0
34387,India,2021-07-06,17527847,0,0
34388,India,2021-07-06,574184,0,0
34389,India,2021-07-06,10086826,0,0
34390,India,2021-07-06,490250,0,0
34391,India,2021-07-06,8498379,0,0
34392,India,2021-07-06,1021435,0,0
34393,India,2021-07-06,27331870,0,0
34394,India,2021-07-06,9582004,0,0
34395,India,2021-07-06,4115828,0,0
34396,India,2021-07-06,4930035,0,0
34397,India,2021-07-06,7445757,0,0
34398,India,2021-07-06,24477841,0,0
34399,India,2021-07-06,15062318,0,0
34400,India,2021-07-06,237561,0,0
34401,India,2021-07-06,56756,0,0
34402,India,2021-07-06,22028496,0,0
34403,India,2021-07-06,34803198,0,0
34404,India,2021-07-06,785727,0,0
34405,India,2021-07-06,763677,0,0
34406,India,2021-07-06,620611,0,0
34407,India,2021-07-06,552196,0,0
34408,India,2021-07-06,12927190,0,0
34409,India,2021-07-06,548519,0,0
34410,India,2021-07-06,7897124,0,0
34411,India,2021-07-06,25848324,0,0
34412,India,2021-07-06,527470,0,0
34413,India,2021-07-06,17018198,0,0
34414,India,2021-07-06,11966349,0,0
34415,India,2021-07-06,2642691,0,0
34416,India,2021-07-06,34524680,0,0
34417,India,2021-07-06,4762978,0,0
34418,India,2021-07-06,23205404,0,0
34581,US,2021-07-06,331214347,182714064,157636088
34821,India,2021-07-07,368112113,291184757,66886006
34822,India,2021-07-07,202904,0,0
34823,India,2021-07-07,16676871,0,0
34824,India,2021-07-07,667319,0,0
34825,India,2021-07-07,7720596,0,0
34826,India,2021-07-07,17611620,0,0
34827,India,2021-07-07,580735,0,0
34828,India,2021-07-07,10105253,0,0
34829,India,2021-07-07,498815,0,0
34830,India,2021-07-07,8520756,0,0
34831,India,2021-07-07,1036104,0,0
34832,India,2021-07-07,27340028,0,0
34833,India,2021-07-07,9617512,0,0
34834,India,2021-07-07,4173030,0,0
34835,India,2021-07-07,5005229,0,0
34836,India,2021-07-07,7515789,0,0
34837,India,2021-07-07,24739593,0,0
34838,India,2021-07-07,15120586,0,0
34839,India,2021-07-07,238305,0,0
34840,India,2021-07-07,57325,0,0
34841,India,2021-07-07,22487608,0,0
34842,India,2021-07-07,35445024,0,0
34843,India,2021-07-07,816476,0,0
34844,India,2021-07-07,775313,0,0
34845,India,2021-07-07,632113,0,0
34846,India,2021-07-07,564970,0,0
34847,India,2021-07-07,13131821,0,0
34848,India,2021-07-07,557995,0,0
34849,India,2021-07-07,8091520,0,0
34850,India,2021-07-07,25937769,0,0
34851,India,2021-07-07,537483,0,0
34852,India,2021-07-07,17094597,0,0
34853,India,2021-07-07,11992902,0,0
34854,India,2021-07-07,2648622,0,0
34855,India,2021-07-07,3264564,0,0
34856,India,2021-07-07,35272000,0,0
34857,India,2021-07-07,4801599,0,0
34858,India,2021-07-07,23366803,0,0
35023,US,2021-07-07,331651464,182896080,157908171
35263,India,2021-07-08,372255786,293508847,68177011
35264,India,2021-07-08,208640,0,0
35265,India,2021-07-08,16715916,0,0
35266,India,2021-07-08,679744,0,0
35267,India,2021-07-08,7730326,0,0
35268,India,2021-07-08,18069390,0,0
35269,India,2021-07-08,586654,0,0
35270,India,2021-07-08,10190910,0,0
35271,India,2021-07-08,507052,0,0
35272,India,2021-07-08,8679784,0,0
35273,India,2021-07-08,1047488,0,0
35274,India,2021-07-08,27347218,0,0
35275,India,2021-07-08,9658333,0,0
35276,India,2021-07-08,4220208,0,0
35277,India,2021-07-08,5065105,0,0
35278,India,2021-07-08,7549823,0,0
35279,India,2021-07-08,24942188,0,0
35280,India,2021-07-08,15221414,0,0
35281,India,2021-07-08,239589,0,0
35282,India,2021-07-08,57844,0,0
35283,India,2021-07-08,23212479,0,0
35284,India,2021-07-08,35773148,0,0
35285,India,2021-07-08,841137,0,0
35286,India,2021-07-08,790114,0,0
35287,India,2021-07-08,649616,0,0
35288,India,2021-07-08,575404,0,0
35289,India,2021-07-08,13276053,0,0
35290,India,2021-07-08,566451,0,0
35291,India,2021-07-08,8115937,0,0
35292,India,2021-07-08,26123089,0,0
35293,India,2021-07-08,546775,0,0
35294,India,2021-07-08,17243531,0,0
35295,India,2021-07-08,12106186,0,0
35296,India,2021-07-08,2662823,0,0
35297,India,2021-07-08,3267834,0,0
35298,India,2021-07-08,36073523,0,0
35299,India,2021-07-08,4836523,0,0
35300,India,2021-07-08,23612973,0,0
35495,US,2021-07-08,332345797,183237046,158287566
35735,India,2021-07-09,375460832,298678913,70312309
35736,India,2021-07-09,215752,0,0
35737,India,2021-07-09,16752653,0,0
35738,India,2021-07-09,691832,0,0
35739,India,2021-07-09,7791035,0,0
35740,India,2021-07-09,18385049,0,0
35741,India,2021-07-09,594496,0,0
35742,India,2021-07-09,10295201,0,0
35743,India,2021-07-09,516092,0,0
35744,India,2021-07-09,8811016,0,0
35745,India,2021-07-09,1063057,0,0
35746,India,2021-07-09,27353299,0,0
35747,India,2021-07-09,9768313,0,0
35748,India,2021-07-09,4258863,0,0
35749,India,2021-07-09,5088986,0,0
35750,India,2021-07-09,7573425,0,0
35751,India,2021-07-09,25277125,0,0
35752,India,2021-07-09,15412624,0,0
35753,India,2021-07-09,240818,0,0
35754,India,2021-07-09,58285,0,0
35755,India,2021-07-09,23229286,0,0
35756,India,2021-07-09,35975359,0,0
35757,India,2021-07-09,854358,0,0
35758,India,2021-07-09,802065,0,0
35759,India,2021-07-09,667224,0,0
35760,India,2021-07-09,586966,0,0
35761,India,2021-07-09,13376830,0,0
35762,India,2021-07-09,574861,0,0
35763,India,2021-07-09,8129570,0,0
35764,India,2021-07-09,26199594,0,0
35765,India,2021-07-09,556100,0,0
35766,India,2021-07-09,17336409,0,0
35767,India,2021-07-09,12272976,0,0
35768,India,2021-07-09,2681274,0,0
35769,India,2021-07-09,3269433,0,0
35770,India,2021-07-09,36818042,0,0
35771,India,2021-07-09,4864399,0,0
35772,India,2021-07-09,23853601,0,0
35967,US,2021-07-09,332966409,183542871,158629431
36207,India,2021-07-10,379297150,303171498,72861088
36208,India,2021-07-10,222640,0,0
36209,India,2021-07-10,16945991,0,0
36210,India,2021-07-10,701700,0,0
36211,India,2021-07-10,7911460,0,0
36212,India,2021-07-10,18556378,0,0
36213,India,2021-07-10,605255,0,0
36214,India,2021-07-10,10364377,0,0
36215,India,2021-07-10,526086,0,0
36216,India,2021-07-10,8890766,0,0
36217,India,2021-07-10,1083528,0,0
36218,India,2021-07-10,27637323,0,0
36219,India,2021-07-10,9848296,0,0
36220,India,2021-07-10,4281031,0,0
36221,India,2021-07-10,5115398,0,0
36222,India,2021-07-10,7649924,0,0
36223,India,2021-07-10,25519101,0,0
36224,India,2021-07-10,15667263,0,0
36225,India,2021-07-10,242115,0,0
36226,India,2021-07-10,58606,0,0
36227,India,2021-07-10,23920067,0,0
36228,India,2021-07-10,36344581,0,0
36229,India,2021-07-10,861178,0,0
36230,India,2021-07-10,810002,0,0
36231,India,2021-07-10,671369,0,0
36232,India,2021-07-10,589915,0,0
36233,India,2021-07-10,13443965,0,0
36234,India,2021-07-10,586989,0,0
36235,India,2021-07-10,8184234,0,0
36236,India,2021-07-10,26331461,0,0
36237,India,2021-07-10,560587,0,0
36238,India,2021-07-10,17405050,0,0
36239,India,2021-07-10,12395197,0,0
36240,India,2021-07-10,2705506,0,0
36241,India,2021-07-10,3271182,0,0
36242,India,2021-07-10,37166392,0,0
36243,India,2021-07-10,4889353,0,0
36244,India,2021-07-10,24068320,0,0
36439,US,2021-07-10,333565404,183836917,158954417
36679,India,2021-07-11,379297150,304018852,73333649
36680,India,2021-07-11,222640,0,0
36681,India,2021-07-11,16945991,0,0
36682,India,2021-07-11,701700,0,0
36683,India,2021-07-11,7911460,0,0
36684,India,2021-07-11,18556378,0,0
36685,India,2021-07-11,605255,0,0
36686,India,2021-07-11,10364377,0,0
36687,India,2021-07-11,526086,0,0
36688,India,2021-07-11,8890766,0,0
36689,India,2021-07-11,1083528,0,0
36690,India,2021-07-11,27637323,0,0
36691,India,2021-07-11,9848296,0,0
36692,India,2021-07-11,4281031,0,0
36693,India,2021-07-11,5115398,0,0
36694,India,2021-07-11,7649924,0,0
36695,India,2021-07-11,25519101,0,0
36696,India,2021-07-11,15667263,0,0
36697,India,2021-07-11,242115,0,0
36698,India,2021-07-11,58606,0,0
36699,India,2021-07-11,23920067,0,0
36700,India,2021-07-11,36344581,0,0
36701,India,2021-07-11,861178,0,0
36702,India,2021-07-11,810002,0,0
36703,India,2021-07-11,671369,0,0
36704,India,2021-07-11,589915,0,0
36705,India,2021-07-11,13443965,0,0
36706,India,2021-07-11,586989,0,0
36707,India,2021-07-11,8184234,0,0
36708,India,2021-07-11,26331461,0,0
36709,India,2021-07-11,560587,0,0
36710,India,2021-07-11,17405050,0,0
36711,India,2021-07-11,12395197,0,0
36712,India,2021-07-11,2705506,0,0
36713,India,2021-07-11,3271182,0,0
36714,India,2021-07-11,37166392,0,0
36715,India,2021-07-11,4889353,0,0
36716,India,2021-07-11,24068320,0,0
36911,US,2021-07-11,334151648,184132768,159266536
37151,India,2021-07-12,380617065,304018852,73333649
37152,India,2021-07-12,223059,0,0
37153,India,2021-07-12,17054774,0,0
37154,India,2021-07-12,706088,0,0
37155,India,2021-07-12,8016547,0,0
37156,India,2021-07-12,18592663,0,0
37157,India,2021-07-12,611733,0,0
37158,India,2021-07-12,10380830,0,0
37159,India,2021-07-12,529268,0,0
37160,India,2021-07-12,8901626,0,0
37161,India,2021-07-12,1096086,0,0
37162,India,2021-07-12,27866284,0,0
37163,India,2021-07-12,9878728,0,0
37164,India,2021-07-12,4281308,0,0
37165,India,2021-07-12,5150140,0,0
37166,India,2021-07-12,7674781,0,0
37167,India,2021-07-12,25624710,0,0
37168,India,2021-07-12,15700974,0,0
37169,India,2021-07-12,242545,0,0
37170,India,2021-07-12,58734,0,0
37171,India,2021-07-12,23934981,0,0
37172,India,2021-07-12,36525990,0,0
37173,India,2021-07-12,866040,0,0
37174,India,2021-07-12,810573,0,0
37175,India,2021-07-12,671701,0,0
37176,India,2021-07-12,594408,0,0
37177,India,2021-07-12,13451568,0,0
37178,India,2021-07-12,594535,0,0
37179,India,2021-07-12,8212247,0,0
37180,India,2021-07-12,26410836,0,0
37181,India,2021-07-12,560587,0,0
37182,India,2021-07-12,17490450,0,0
37183,India,2021-07-12,12409912,0,0
37184,India,2021-07-12,2708867,0,0
37185,India,2021-07-12,3271721,0,0
37186,India,2021-07-12,37182293,0,0
37187,India,2021-07-12,4907227,0,0
37188,India,2021-07-12,24157687,0,0
37383,US,2021-07-12,334600770,184365333,159499224
37623,India,2021-07-13,384732210,311387539,76310396
37624,India,2021-07-13,230498,0,0
37625,India,2021-07-13,17357995,0,0
37626,India,2021-07-13,717185,0,0
37627,India,2021-07-13,8266714,0,0
37628,India,2021-07-13,18947260,0,0
37629,India,2021-07-13,620721,0,0
37630,India,2021-07-13,10401331,0,0
37631,India,2021-07-13,537621,0,0
37632,India,2021-07-13,8937940,0,0
37633,India,2021-07-13,1113781,0,0
37634,India,2021-07-13,28123062,0,0
37635,India,2021-07-13,9930321,0,0
37636,India,2021-07-13,4319327,0,0
37637,India,2021-07-13,5196562,0,0
37638,India,2021-07-13,7694681,0,0
37639,India,2021-07-13,25883066,0,0
37640,India,2021-07-13,15911448,0,0
37641,India,2021-07-13,243556,0,0
37642,India,2021-07-13,59081,0,0
37643,India,2021-07-13,23973514,0,0
37644,India,2021-07-13,37024796,0,0
37645,India,2021-07-13,880377,0,0
37646,India,2021-07-13,824342,0,0
37647,India,2021-07-13,685029,0,0
37648,India,2021-07-13,606945,0,0
37649,India,2021-07-13,13503117,0,0
37650,India,2021-07-13,610137,0,0
37651,India,2021-07-13,8415547,0,0
37652,India,2021-07-13,26449174,0,0
37653,India,2021-07-13,570259,0,0
37654,India,2021-07-13,17847879,0,0
37655,India,2021-07-13,12590110,0,0
37656,India,2021-07-13,2733797,0,0
37657,India,2021-07-13,3272925,0,0
37658,India,2021-07-13,37699060,0,0
37659,India,2021-07-13,4931189,0,0
37660,India,2021-07-13,24357299,0,0
37855,US,2021-07-13,334942236,184543821,159675163
38095,India,2021-07-14,387697935,313529502,77810989
38096,India,2021-07-14,240646,0,0
38097,India,2021-07-14,17836272,0,0
38098,India,2021-07-14,727907,0,0
38099,India,2021-07-14,8372635,0,0
38100,India,2021-07-14,19183585,0,0
38101,India,2021-07-14,638707,0,0
38102,India,2021-07-14,10553461,0,0
